year,stock,capture,effort
1966,Artemesia longinaris,200,156633095.2
1966,Brevoortia aurea,1700,156633095.2
1966,Callorhinchus callorynchus,900,156633095.2
1966,Cynoscion guatucupa,2900,156633095.2
1966,Elasmobranchii,9300,156633095.2
1966,Galeorhinus galeus,600,156633095.2
1966,Pagrus pagrus,3100,156633095.2
1966,Percophis brasiliensis,2700,156633095.2
1966,Pogonias cromis,600,156633095.2
1966,Rajiformes,3700,156633095.2
1966,Scomber colias,17400,156633095.2
1966,Zygochlamys patagonica,200,156633095.2
1967,Artemesia longinaris,400,157822009.6
1967,Brevoortia aurea,2000,157822009.6
1967,Callorhinchus callorynchus,600,157822009.6
1967,Cynoscion guatucupa,7000,157822009.6
1967,Elasmobranchii,10900,157822009.6
1967,Galeorhinus galeus,600,157822009.6
1967,Pagrus pagrus,2500,157822009.6
1967,Percophis brasiliensis,3700,157822009.6
1967,Pogonias cromis,1100,157822009.6
1967,Rajiformes,5100,157822009.6
1967,Scomber colias,16100,157822009.6
1967,Zygochlamys patagonica,600,157822009.6
1968,Artemesia longinaris,600,166629780.7
1968,Brevoortia aurea,1400,166629780.7
1968,Callorhinchus callorynchus,600,166629780.7
1968,Cynoscion guatucupa,5100,166629780.7
1968,Elasmobranchii,10400,166629780.7
1968,Galeorhinus galeus,500,166629780.7
1968,Pagrus pagrus,2700,166629780.7
1968,Percophis brasiliensis,3700,166629780.7
1968,Pogonias cromis,1100,166629780.7
1968,Rajiformes,6100,166629780.7
1968,Scomber colias,20300,166629780.7
1968,Zygochlamys patagonica,1100,166629780.7
1969,Artemesia longinaris,400,143108741.7
1969,Brevoortia aurea,2000,143108741.7
1969,Callorhinchus callorynchus,400,143108741.7
1969,Cynoscion guatucupa,5400,143108741.7
1969,Elasmobranchii,10600,143108741.7
1969,Galeorhinus galeus,1000,143108741.7
1969,Pagrus pagrus,1800,143108741.7
1969,Percophis brasiliensis,2400,143108741.7
1969,Pogonias cromis,1600,143108741.7
1969,Rajiformes,4000,143108741.7
1969,Scomber colias,14600,143108741.7
1969,Zygochlamys patagonica,7500,143108741.7
1970,Artemesia longinaris,300,146743541.5
1970,Brevoortia aurea,1600,146743541.5
1970,Callorhinchus callorynchus,300,146743541.5
1970,Cynoscion guatucupa,4300,146743541.5
1970,Elasmobranchii,11900,146743541.5
1970,Galeorhinus galeus,600,146743541.5
1970,Pagrus pagrus,2100,146743541.5
1970,Percophis brasiliensis,2600,146743541.5
1970,Pogonias cromis,1700,146743541.5
1970,Rajiformes,4400,146743541.5
1970,Scomber colias,12200,146743541.5
1970,Zygochlamys patagonica,14000,146743541.5
1971,Artemesia longinaris,600,152254139.1
1971,Brevoortia aurea,2500,152254139.1
1971,Callorhinchus callorynchus,300,152254139.1
1971,Cynoscion guatucupa,2400,152254139.1
1971,Elasmobranchii,11800,152254139.1
1971,Galeorhinus galeus,900,152254139.1
1971,Pagrus pagrus,1900,152254139.1
1971,Percophis brasiliensis,2900,152254139.1
1971,Pogonias cromis,1700,152254139.1
1971,Rajiformes,5800,152254139.1
1971,Scomber colias,16200,152254139.1
1971,Zygochlamys patagonica,5900,152254139.1
1972,Artemesia longinaris,400,158936149.6
1972,Brevoortia aurea,6300,158936149.6
1972,Callorhinchus callorynchus,300,158936149.6
1972,Cynoscion guatucupa,4600,158936149.6
1972,Elasmobranchii,7300,158936149.6
1972,Galeorhinus galeus,700,158936149.6
1972,Pagrus pagrus,1600,158936149.6
1972,Percophis brasiliensis,3200,158936149.6
1972,Pogonias cromis,1300,158936149.6
1972,Rajiformes,5600,158936149.6
1972,Scomber colias,8900,158936149.6
1972,Zygochlamys patagonica,1700,158936149.6
1973,Artemesia longinaris,500,153978225.2
1973,Brevoortia aurea,11400,153978225.2
1973,Callorhinchus callorynchus,1200,153978225.2
1973,Cynoscion guatucupa,5700,153978225.2
1973,Elasmobranchii,11900,153978225.2
1973,Galeorhinus galeus,400,153978225.2
1973,Pagrus pagrus,3600,153978225.2
1973,Percophis brasiliensis,4000,153978225.2
1973,Pogonias cromis,1300,153978225.2
1973,Rajiformes,16600,153978225.2
1973,Scomber colias,17300,153978225.2
1973,Zygochlamys patagonica,0,153978225.2
1974,Artemesia longinaris,400,160476953
1974,Brevoortia aurea,8246,160476953
1974,Callorhinchus callorynchus,700,160476953
1974,Cynoscion guatucupa,3900,160476953
1974,Elasmobranchii,12603,160476953
1974,Galeorhinus galeus,100,160476953
1974,Pagrus pagrus,1600,160476953
1974,Percophis brasiliensis,3900,160476953
1974,Pogonias cromis,3401,160476953
1974,Rajiformes,10901,160476953
1974,Scomber colias,9166,160476953
1974,Zygochlamys patagonica,0,160476953
1975,Artemesia longinaris,120,167681521.1
1975,Brevoortia aurea,5825,167681521.1
1975,Callorhinchus callorynchus,767,167681521.1
1975,Cynoscion guatucupa,1974,167681521.1
1975,Elasmobranchii,13317,167681521.1
1975,Galeorhinus galeus,554,167681521.1
1975,Pagrus pagrus,2109,167681521.1
1975,Percophis brasiliensis,1842,167681521.1
1975,Pogonias cromis,5281,167681521.1
1975,Rajiformes,10275,167681521.1
1975,Scomber colias,9542,167681521.1
1975,Zygochlamys patagonica,1141,167681521.1
1976,Artemesia longinaris,255,168713823.5
1976,Brevoortia aurea,1865,168713823.5
1976,Callorhinchus callorynchus,895,168713823.5
